"subject" "activity"
"5564" 26 "laying"
"5565" 26 "laying"
"5566" 26 "laying"
"5567" 26 "laying"
"5568" 26 "laying"
"5569" 26 "laying"
"5570" 26 "laying"
"5571" 26 "laying"
"5572" 26 "laying"
"5573" 26 "laying"
"5574" 26 "laying"
"5575" 26 "laying"
"5576" 26 "laying"
"5577" 26 "laying"
"5578" 26 "laying"
"5579" 26 "laying"
"5580" 26 "laying"
"5581" 26 "laying"
"5582" 26 "laying"
"5583" 26 "laying"
"5584" 26 "laying"
"5585" 26 "laying"
"5586" 26 "laying"
"5587" 26 "laying"
"5588" 26 "laying"
"5589" 26 "laying"
"5590" 26 "laying"
"5591" 26 "laying"
"5592" 26 "walking"
"5593" 26 "walking"
"5594" 26 "walking"
"5595" 26 "walking"
"5596" 26 "walking"
"5597" 26 "walking"
"5598" 26 "walking"
"5599" 26 "walking"
"5600" 26 "walking"
"5601" 26 "walking"
"5602" 26 "walking"
"5603" 26 "walking"
"5604" 26 "walking"
"5605" 26 "walking"
"5606" 26 "walking"
"5607" 26 "walking"
"5608" 26 "walking"
"5609" 26 "walking"
"5610" 26 "walking"
"5611" 26 "walking"
"5612" 26 "walking"
"5613" 26 "walking"
"5614" 26 "walking"
"5615" 26 "walking"
"5616" 26 "walking"
"5617" 26 "walking"
"5618" 26 "walking"
"5619" 26 "walking"
"5620" 26 "walkingdownstairs"
"5621" 26 "walkingdownstairs"
"5622" 26 "walkingdownstairs"
"5623" 26 "walkingdownstairs"
"5624" 26 "walkingdownstairs"
"5625" 26 "walkingdownstairs"
"5626" 26 "walkingdownstairs"
"5627" 26 "walkingdownstairs"
"5628" 26 "walkingdownstairs"
"5629" 26 "walkingdownstairs"
"5630" 26 "walkingdownstairs"
"5631" 26 "walkingdownstairs"
"5632" 26 "walkingdownstairs"
"5633" 26 "walkingdownstairs"
"5634" 26 "walkingdownstairs"
"5635" 26 "walkingdownstairs"
"5636" 26 "walkingdownstairs"
"5637" 26 "walkingdownstairs"
"5638" 26 "walkingdownstairs"
"5639" 26 "walkingdownstairs"
"5640" 26 "walkingdownstairs"
"5641" 26 "walkingdownstairs"
"5642" 26 "walkingdownstairs"
"5643" 26 "walkingdownstairs"
"5644" 26 "walkingdownstairs"
"5645" 26 "walkingupstairs"
"5646" 26 "walkingupstairs"
"5647" 26 "walkingupstairs"
"5648" 26 "walkingupstairs"
"5649" 26 "walkingupstairs"
"5650" 26 "walkingupstairs"
"5651" 26 "walkingupstairs"
"5652" 26 "walkingupstairs"
"5653" 26 "walkingupstairs"
"5654" 26 "walkingupstairs"
"5655" 26 "walkingupstairs"
"5656" 26 "walkingupstairs"
"5657" 26 "walkingupstairs"
"5658" 26 "walkingupstairs"
"5659" 26 "walkingupstairs"
"5660" 26 "walkingupstairs"
"5661" 26 "walkingupstairs"
"5662" 26 "walkingupstairs"
"5663" 26 "walkingupstairs"
"5664" 26 "walkingupstairs"
"5665" 26 "walkingupstairs"
"5666" 26 "walkingupstairs"
"5667" 26 "walkingupstairs"
"5668" 26 "walkingupstairs"
"5669" 26 "walkingupstairs"
"5670" 26 "walkingupstairs"
"5671" 26 "walkingupstairs"
"5672" 26 "walkingupstairs"
"5673" 26 "standing"
"5674" 26 "standing"
"5675" 26 "standing"
"5676" 26 "standing"
"5677" 26 "standing"
"5678" 26 "standing"
"5679" 26 "standing"
"5680" 26 "standing"
"5681" 26 "standing"
"5682" 26 "standing"
"5683" 26 "standing"
"5684" 26 "standing"
"5685" 26 "standing"
"5686" 26 "standing"
"5687" 26 "standing"
"5688" 26 "standing"
"5689" 26 "standing"
"5690" 26 "standing"
"5691" 26 "standing"
"5692" 26 "standing"
"5693" 26 "standing"
"5694" 26 "standing"
"5695" 26 "standing"
"5696" 26 "standing"
"5697" 26 "standing"
"5698" 26 "standing"
"5699" 26 "standing"
"5700" 26 "standing"
"5701" 26 "standing"
"5702" 26 "standing"
"5703" 26 "standing"
"5704" 26 "standing"
"5705" 26 "standing"
"5706" 26 "standing"
"5707" 26 "standing"
"5708" 26 "standing"
"5709" 26 "sitting"
"5710" 26 "sitting"
"5711" 26 "sitting"
"5712" 26 "sitting"
"5713" 26 "sitting"
"5714" 26 "sitting"
"5715" 26 "sitting"
"5716" 26 "sitting"
"5717" 26 "sitting"
"5718" 26 "sitting"
"5719" 26 "sitting"
"5720" 26 "sitting"
"5721" 26 "sitting"
"5722" 26 "sitting"
"5723" 26 "sitting"
"5724" 26 "sitting"
"5725" 26 "sitting"
"5726" 26 "sitting"
"5727" 26 "sitting"
"5728" 26 "sitting"
"5729" 26 "sitting"
"5730" 26 "sitting"
"5731" 26 "sitting"
"5732" 26 "sitting"
"5733" 26 "sitting"
"5734" 26 "sitting"
"5735" 26 "sitting"
"5736" 26 "sitting"
"5737" 26 "sitting"
"5738" 26 "sitting"
"5739" 26 "sitting"
"5740" 26 "sitting"
"5741" 26 "sitting"
"5742" 26 "sitting"
"5743" 26 "laying"
"5744" 26 "laying"
"5745" 26 "laying"
"5746" 26 "laying"
"5747" 26 "laying"
"5748" 26 "laying"
"5749" 26 "laying"
"5750" 26 "laying"
"5751" 26 "laying"
"5752" 26 "laying"
"5753" 26 "laying"
"5754" 26 "laying"
"5755" 26 "laying"
"5756" 26 "laying"
"5757" 26 "laying"
"5758" 26 "laying"
"5759" 26 "laying"
"5760" 26 "laying"
"5761" 26 "laying"
"5762" 26 "laying"
"5763" 26 "laying"
"5764" 26 "laying"
"5765" 26 "laying"
"5766" 26 "laying"
"5767" 26 "laying"
"5768" 26 "laying"
"5769" 26 "laying"
"5770" 26 "laying"
"5771" 26 "laying"
"5772" 26 "laying"
"5773" 26 "laying"
"5774" 26 "laying"
"5775" 26 "laying"
"5776" 26 "laying"
"5777" 26 "laying"
"5778" 26 "laying"
"5779" 26 "laying"
"5780" 26 "laying"
"5781" 26 "laying"
"5782" 26 "laying"
"5783" 26 "laying"
"5784" 26 "laying"
"5785" 26 "walking"
"5786" 26 "walking"
"5787" 26 "walking"
"5788" 26 "walking"
"5789" 26 "walking"
"5790" 26 "walking"
"5791" 26 "walking"
"5792" 26 "walking"
"5793" 26 "walking"
"5794" 26 "walking"
"5795" 26 "walking"
"5796" 26 "walking"
"5797" 26 "walking"
"5798" 26 "walking"
"5799" 26 "walking"
"5800" 26 "walking"
"5801" 26 "walking"
"5802" 26 "walking"
"5803" 26 "walking"
"5804" 26 "walking"
"5805" 26 "walking"
"5806" 26 "walking"
"5807" 26 "walking"
"5808" 26 "walking"
"5809" 26 "walking"
"5810" 26 "walking"
"5811" 26 "walking"
"5812" 26 "walking"
"5813" 26 "walking"
"5814" 26 "walking"
"5815" 26 "walking"
"5816" 26 "walkingdownstairs"
"5817" 26 "walkingdownstairs"
"5818" 26 "walkingdownstairs"
"5819" 26 "walkingdownstairs"
"5820" 26 "walkingdownstairs"
"5821" 26 "walkingdownstairs"
"5822" 26 "walkingdownstairs"
"5823" 26 "walkingdownstairs"
"5824" 26 "walkingdownstairs"
"5825" 26 "walkingdownstairs"
"5826" 26 "walkingdownstairs"
"5827" 26 "walkingdownstairs"
"5828" 26 "walkingdownstairs"
"5829" 26 "walkingdownstairs"
"5830" 26 "walkingdownstairs"
"5831" 26 "walkingdownstairs"
"5832" 26 "walkingdownstairs"
"5833" 26 "walkingupstairs"
"5834" 26 "walkingupstairs"
"5835" 26 "walkingupstairs"
"5836" 26 "walkingupstairs"
"5837" 26 "walkingupstairs"
"5838" 26 "walkingupstairs"
"5839" 26 "walkingupstairs"
"5840" 26 "walkingupstairs"
"5841" 26 "walkingupstairs"
"5842" 26 "walkingupstairs"
"5843" 26 "walkingupstairs"
"5844" 26 "walkingupstairs"
"5845" 26 "walkingupstairs"
"5846" 26 "walkingupstairs"
"5847" 26 "walkingupstairs"
"5848" 26 "walkingupstairs"
"5849" 26 "walkingupstairs"
"5850" 26 "walkingupstairs"
"5851" 26 "walkingdownstairs"
"5852" 26 "walkingdownstairs"
"5853" 26 "walkingdownstairs"
"5854" 26 "walkingdownstairs"
"5855" 26 "walkingdownstairs"
"5856" 26 "walkingdownstairs"
"5857" 26 "walkingdownstairs"
"5858" 26 "walkingdownstairs"
"5859" 26 "walkingupstairs"
"5860" 26 "walkingupstairs"
"5861" 26 "walkingupstairs"
"5862" 26 "walkingupstairs"
"5863" 26 "walkingupstairs"
"5864" 26 "walkingupstairs"
"5865" 26 "walkingupstairs"
"5866" 26 "walkingupstairs"
"5867" 26 "walkingupstairs"
"5868" 27 "standing"
"5869" 27 "standing"
"5870" 27 "standing"
"5871" 27 "standing"
"5872" 27 "standing"
"5873" 27 "standing"
"5874" 27 "standing"
"5875" 27 "standing"
"5876" 27 "standing"
"5877" 27 "standing"
"5878" 27 "standing"
"5879" 27 "standing"
"5880" 27 "standing"
"5881" 27 "standing"
"5882" 27 "standing"
"5883" 27 "standing"
"5884" 27 "standing"
"5885" 27 "standing"
"5886" 27 "standing"
"5887" 27 "standing"
"5888" 27 "standing"
"5889" 27 "standing"
"5890" 27 "standing"
"5891" 27 "standing"
"5892" 27 "standing"
"5893" 27 "standing"
"5894" 27 "standing"
"5895" 27 "standing"
"5896" 27 "standing"
"5897" 27 "standing"
"5898" 27 "standing"
"5899" 27 "standing"
"5900" 27 "standing"
"5901" 27 "standing"
"5902" 27 "standing"
"5903" 27 "standing"
"5904" 27 "sitting"
"5905" 27 "sitting"
"5906" 27 "sitting"
"5907" 27 "sitting"
"5908" 27 "sitting"
"5909" 27 "sitting"
"5910" 27 "sitting"
"5911" 27 "sitting"
"5912" 27 "sitting"
"5913" 27 "sitting"
"5914" 27 "sitting"
"5915" 27 "sitting"
"5916" 27 "sitting"
"5917" 27 "sitting"
"5918" 27 "sitting"
"5919" 27 "sitting"
"5920" 27 "sitting"
"5921" 27 "sitting"
"5922" 27 "sitting"
"5923" 27 "sitting"
"5924" 27 "sitting"
"5925" 27 "sitting"
"5926" 27 "sitting"
"5927" 27 "sitting"
"5928" 27 "sitting"
"5929" 27 "sitting"
"5930" 27 "sitting"
"5931" 27 "sitting"
"5932" 27 "sitting"
"5933" 27 "sitting"
"5934" 27 "sitting"
"5935" 27 "sitting"
"5936" 27 "sitting"
"5937" 27 "sitting"
"5938" 27 "sitting"
"5939" 27 "sitting"
"5940" 27 "sitting"
"5941" 27 "laying"
"5942" 27 "laying"
"5943" 27 "laying"
"5944" 27 "laying"
"5945" 27 "laying"
"5946" 27 "laying"
"5947" 27 "laying"
"5948" 27 "laying"
"5949" 27 "laying"
"5950" 27 "laying"
"5951" 27 "laying"
"5952" 27 "laying"
"5953" 27 "laying"
"5954" 27 "laying"
"5955" 27 "laying"
"5956" 27 "laying"
"5957" 27 "laying"
"5958" 27 "laying"
"5959" 27 "laying"
"5960" 27 "laying"
"5961" 27 "laying"
"5962" 27 "laying"
"5963" 27 "laying"
"5964" 27 "laying"
"5965" 27 "laying"
"5966" 27 "laying"
"5967" 27 "laying"
"5968" 27 "laying"
"5969" 27 "laying"
"5970" 27 "laying"
"5971" 27 "laying"
"5972" 27 "laying"
"5973" 27 "laying"
"5974" 27 "laying"
"5975" 27 "laying"
"5976" 27 "laying"
"5977" 27 "walking"
"5978" 27 "walking"
"5979" 27 "walking"
"5980" 27 "walking"
"5981" 27 "walking"
"5982" 27 "walking"
"5983" 27 "walking"
"5984" 27 "walking"
"5985" 27 "walking"
"5986" 27 "walking"
"5987" 27 "walking"
"5988" 27 "walking"
"5989" 27 "walking"
"5990" 27 "walking"
"5991" 27 "walking"
"5992" 27 "walking"
"5993" 27 "walking"
"5994" 27 "walking"
"5995" 27 "walking"
"5996" 27 "walking"
"5997" 27 "walking"
"5998" 27 "walking"
"5999" 27 "walking"
"6000" 27 "walking"
"6001" 27 "walking"
"6002" 27 "walking"
"6003" 27 "walking"
"6004" 27 "walking"
"6005" 27 "walkingdownstairs"
"6006" 27 "walkingdownstairs"
"6007" 27 "walkingdownstairs"
"6008" 27 "walkingdownstairs"
"6009" 27 "walkingdownstairs"
"6010" 27 "walkingdownstairs"
"6011" 27 "walkingdownstairs"
"6012" 27 "walkingdownstairs"
"6013" 27 "walkingdownstairs"
"6014" 27 "walkingdownstairs"
"6015" 27 "walkingdownstairs"
"6016" 27 "walkingdownstairs"
"6017" 27 "walkingdownstairs"
"6018" 27 "walkingdownstairs"
"6019" 27 "walkingdownstairs"
"6020" 27 "walkingdownstairs"
"6021" 27 "walkingdownstairs"
"6022" 27 "walkingdownstairs"
"6023" 27 "walkingdownstairs"
"6024" 27 "walkingdownstairs"
"6025" 27 "walkingdownstairs"
"6026" 27 "walkingdownstairs"
"6027" 27 "walkingupstairs"
"6028" 27 "walkingupstairs"
"6029" 27 "walkingupstairs"
"6030" 27 "walkingupstairs"
"6031" 27 "walkingupstairs"
"6032" 27 "walkingupstairs"
"6033" 27 "walkingupstairs"
"6034" 27 "walkingupstairs"
"6035" 27 "walkingupstairs"
"6036" 27 "walkingupstairs"
"6037" 27 "walkingupstairs"
"6038" 27 "walkingupstairs"
"6039" 27 "walkingupstairs"
"6040" 27 "walkingupstairs"
"6041" 27 "walkingupstairs"
"6042" 27 "walkingupstairs"
"6043" 27 "walkingupstairs"
"6044" 27 "walkingupstairs"
"6045" 27 "walkingupstairs"
"6046" 27 "walkingupstairs"
"6047" 27 "walkingupstairs"
"6048" 27 "walkingupstairs"
"6049" 27 "walkingupstairs"
"6050" 27 "walkingupstairs"
"6051" 27 "walkingupstairs"
"6052" 27 "standing"
"6053" 27 "standing"
"6054" 27 "standing"
"6055" 27 "standing"
"6056" 27 "standing"
"6057" 27 "standing"
"6058" 27 "standing"
"6059" 27 "standing"
"6060" 27 "standing"
"6061" 27 "standing"
"6062" 27 "standing"
"6063" 27 "standing"
"6064" 27 "standing"
"6065" 27 "standing"
"6066" 27 "standing"
"6067" 27 "standing"
"6068" 27 "standing"
"6069" 27 "standing"
"6070" 27 "standing"
"6071" 27 "standing"
"6072" 27 "standing"
"6073" 27 "standing"
"6074" 27 "standing"
"6075" 27 "standing"
"6076" 27 "standing"
"6077" 27 "standing"
"6078" 27 "standing"
"6079" 27 "standing"
"6080" 27 "standing"
"6081" 27 "standing"
"6082" 27 "standing"
"6083" 27 "standing"
"6084" 27 "standing"
"6085" 27 "standing"
"6086" 27 "standing"
"6087" 27 "standing"
"6088" 27 "standing"
"6089" 27 "standing"
"6090" 27 "standing"
"6091" 27 "standing"
"6092" 27 "standing"
"6093" 27 "standing"
"6094" 27 "standing"
"6095" 27 "standing"
"6096" 27 "sitting"
"6097" 27 "sitting"
"6098" 27 "sitting"
"6099" 27 "sitting"
"6100" 27 "sitting"
"6101" 27 "sitting"
"6102" 27 "sitting"
"6103" 27 "sitting"
"6104" 27 "sitting"
"6105" 27 "sitting"
"6106" 27 "sitting"
"6107" 27 "sitting"
"6108" 27 "sitting"
"6109" 27 "sitting"
"6110" 27 "sitting"
"6111" 27 "sitting"
"6112" 27 "sitting"
"6113" 27 "sitting"
"6114" 27 "sitting"
"6115" 27 "sitting"
"6116" 27 "sitting"
"6117" 27 "sitting"
"6118" 27 "sitting"
"6119" 27 "sitting"
"6120" 27 "sitting"
"6121" 27 "sitting"
"6122" 27 "sitting"
"6123" 27 "sitting"
"6124" 27 "sitting"
"6125" 27 "sitting"
"6126" 27 "sitting"
"6127" 27 "sitting"
"6128" 27 "sitting"
"6129" 27 "laying"
"6130" 27 "laying"
"6131" 27 "laying"
"6132" 27 "laying"
"6133" 27 "laying"
"6134" 27 "laying"
"6135" 27 "laying"
"6136" 27 "laying"
"6137" 27 "laying"
"6138" 27 "laying"
"6139" 27 "laying"
"6140" 27 "laying"
"6141" 27 "laying"
"6142" 27 "laying"
"6143" 27 "laying"
"6144" 27 "laying"
"6145" 27 "laying"
"6146" 27 "laying"
"6147" 27 "laying"
"6148" 27 "laying"
"6149" 27 "laying"
"6150" 27 "laying"
"6151" 27 "laying"
"6152" 27 "laying"
"6153" 27 "laying"
"6154" 27 "laying"
"6155" 27 "laying"
"6156" 27 "laying"
"6157" 27 "laying"
"6158" 27 "laying"
"6159" 27 "laying"
"6160" 27 "laying"
"6161" 27 "laying"
"6162" 27 "laying"
"6163" 27 "laying"
"6164" 27 "laying"
"6165" 27 "laying"
"6166" 27 "laying"
"6167" 27 "walking"
"6168" 27 "walking"
"6169" 27 "walking"
"6170" 27 "walking"
"6171" 27 "walking"
"6172" 27 "walking"
"6173" 27 "walking"
"6174" 27 "walking"
"6175" 27 "walking"
"6176" 27 "walking"
"6177" 27 "walking"
"6178" 27 "walking"
"6179" 27 "walking"
"6180" 27 "walking"
"6181" 27 "walking"
"6182" 27 "walking"
"6183" 27 "walking"
"6184" 27 "walking"
"6185" 27 "walking"
"6186" 27 "walking"
"6187" 27 "walking"
"6188" 27 "walking"
"6189" 27 "walking"
"6190" 27 "walking"
"6191" 27 "walking"
"6192" 27 "walking"
"6193" 27 "walking"
"6194" 27 "walking"
"6195" 27 "walking"
"6196" 27 "walkingdownstairs"
"6197" 27 "walkingdownstairs"
"6198" 27 "walkingdownstairs"
"6199" 27 "walkingdownstairs"
"6200" 27 "walkingdownstairs"
"6201" 27 "walkingdownstairs"
"6202" 27 "walkingdownstairs"
"6203" 27 "walkingdownstairs"
"6204" 27 "walkingdownstairs"
"6205" 27 "walkingdownstairs"
"6206" 27 "walkingdownstairs"
"6207" 27 "walkingdownstairs"
"6208" 27 "walkingdownstairs"
"6209" 27 "walkingdownstairs"
"6210" 27 "walkingdownstairs"
"6211" 27 "walkingdownstairs"
"6212" 27 "walkingdownstairs"
"6213" 27 "walkingdownstairs"
"6214" 27 "walkingdownstairs"
"6215" 27 "walkingdownstairs"
"6216" 27 "walkingdownstairs"
"6217" 27 "walkingdownstairs"
"6218" 27 "walkingupstairs"
"6219" 27 "walkingupstairs"
"6220" 27 "walkingupstairs"
"6221" 27 "walkingupstairs"
"6222" 27 "walkingupstairs"
"6223" 27 "walkingupstairs"
"6224" 27 "walkingupstairs"
"6225" 27 "walkingupstairs"
"6226" 27 "walkingupstairs"
"6227" 27 "walkingupstairs"
"6228" 27 "walkingupstairs"
"6229" 27 "walkingupstairs"
"6230" 27 "walkingupstairs"
"6231" 27 "walkingupstairs"
"6232" 27 "walkingupstairs"
"6233" 27 "walkingupstairs"
"6234" 27 "walkingupstairs"
"6235" 27 "walkingupstairs"
"6236" 27 "walkingupstairs"
"6237" 27 "walkingupstairs"
"6238" 27 "walkingupstairs"
"6239" 27 "walkingupstairs"
"6240" 27 "walkingupstairs"
"6241" 27 "walkingupstairs"
"6242" 27 "walkingupstairs"
"6243" 27 "walkingupstairs"
"6244" 28 "standing"
"6245" 28 "standing"
"6246" 28 "standing"
"6247" 28 "standing"
"6248" 28 "standing"
"6249" 28 "standing"
"6250" 28 "standing"
"6251" 28 "standing"
"6252" 28 "standing"
"6253" 28 "standing"
"6254" 28 "standing"
"6255" 28 "standing"
"6256" 28 "standing"
"6257" 28 "standing"
"6258" 28 "standing"
"6259" 28 "standing"
"6260" 28 "standing"
"6261" 28 "standing"
"6262" 28 "standing"
"6263" 28 "standing"
"6264" 28 "standing"
"6265" 28 "standing"
"6266" 28 "standing"
"6267" 28 "standing"
"6268" 28 "standing"
"6269" 28 "standing"
"6270" 28 "standing"
"6271" 28 "standing"
"6272" 28 "standing"
"6273" 28 "standing"
"6274" 28 "standing"
"6275" 28 "standing"
"6276" 28 "standing"
"6277" 28 "standing"
"6278" 28 "standing"
"6279" 28 "standing"
"6280" 28 "standing"
"6281" 28 "standing"
"6282" 28 "standing"
"6283" 28 "standing"
"6284" 28 "standing"
"6285" 28 "standing"
"6286" 28 "standing"
"6287" 28 "sitting"
"6288" 28 "sitting"
"6289" 28 "sitting"
"6290" 28 "sitting"
"6291" 28 "sitting"
"6292" 28 "sitting"
"6293" 28 "sitting"
"6294" 28 "sitting"
"6295" 28 "sitting"
"6296" 28 "sitting"
"6297" 28 "sitting"
"6298" 28 "sitting"
"6299" 28 "sitting"
"6300" 28 "sitting"
"6301" 28 "sitting"
"6302" 28 "sitting"
"6303" 28 "sitting"
"6304" 28 "sitting"
"6305" 28 "sitting"
"6306" 28 "sitting"
"6307" 28 "sitting"
"6308" 28 "sitting"
"6309" 28 "sitting"
"6310" 28 "sitting"
"6311" 28 "sitting"
"6312" 28 "sitting"
"6313" 28 "sitting"
"6314" 28 "sitting"
"6315" 28 "sitting"
"6316" 28 "sitting"
"6317" 28 "sitting"
"6318" 28 "sitting"
"6319" 28 "sitting"
"6320" 28 "sitting"
"6321" 28 "sitting"
"6322" 28 "sitting"
"6323" 28 "sitting"
"6324" 28 "sitting"
"6325" 28 "sitting"
"6326" 28 "sitting"
"6327" 28 "sitting"
"6328" 28 "sitting"
"6329" 28 "sitting"
"6330" 28 "laying"
"6331" 28 "laying"
"6332" 28 "laying"
"6333" 28 "laying"
"6334" 28 "laying"
"6335" 28 "laying"
"6336" 28 "laying"
"6337" 28 "laying"
"6338" 28 "laying"
"6339" 28 "laying"
"6340" 28 "laying"
"6341" 28 "laying"
"6342" 28 "laying"
"6343" 28 "laying"
"6344" 28 "laying"
"6345" 28 "laying"
"6346" 28 "laying"
"6347" 28 "laying"
"6348" 28 "laying"
"6349" 28 "laying"
"6350" 28 "laying"
"6351" 28 "laying"
"6352" 28 "laying"
"6353" 28 "laying"
"6354" 28 "laying"
"6355" 28 "laying"
"6356" 28 "laying"
"6357" 28 "laying"
"6358" 28 "laying"
"6359" 28 "laying"
"6360" 28 "laying"
"6361" 28 "laying"
"6362" 28 "laying"
"6363" 28 "laying"
"6364" 28 "laying"
"6365" 28 "laying"
"6366" 28 "laying"
"6367" 28 "laying"
"6368" 28 "laying"
"6369" 28 "laying"
"6370" 28 "laying"
"6371" 28 "laying"
"6372" 28 "walking"
"6373" 28 "walking"
"6374" 28 "walking"
"6375" 28 "walking"
"6376" 28 "walking"
"6377" 28 "walking"
"6378" 28 "walking"
"6379" 28 "walking"
"6380" 28 "walking"
"6381" 28 "walking"
"6382" 28 "walking"
"6383" 28 "walking"
"6384" 28 "walking"
"6385" 28 "walking"
"6386" 28 "walking"
"6387" 28 "walking"
"6388" 28 "walking"
"6389" 28 "walking"
"6390" 28 "walking"
"6391" 28 "walking"
"6392" 28 "walking"
"6393" 28 "walking"
"6394" 28 "walking"
"6395" 28 "walking"
"6396" 28 "walking"
"6397" 28 "walking"
"6398" 28 "walking"
"6399" 28 "walking"
"6400" 28 "walkingdownstairs"
"6401" 28 "walkingdownstairs"
"6402" 28 "walkingdownstairs"
"6403" 28 "walkingdownstairs"
"6404" 28 "walkingdownstairs"
"6405" 28 "walkingdownstairs"
"6406" 28 "walkingdownstairs"
"6407" 28 "walkingdownstairs"
"6408" 28 "walkingupstairs"
"6409" 28 "walkingupstairs"
"6410" 28 "walkingupstairs"
"6411" 28 "walkingupstairs"
"6412" 28 "walkingupstairs"
"6413" 28 "walkingupstairs"
"6414" 28 "walkingupstairs"
"6415" 28 "walkingupstairs"
"6416" 28 "walkingupstairs"
"6417" 28 "walkingdownstairs"
"6418" 28 "walkingdownstairs"
"6419" 28 "walkingdownstairs"
"6420" 28 "walkingdownstairs"
"6421" 28 "walkingdownstairs"
"6422" 28 "walkingdownstairs"
"6423" 28 "walkingdownstairs"
"6424" 28 "walkingdownstairs"
"6425" 28 "walkingdownstairs"
"6426" 28 "walkingdownstairs"
"6427" 28 "walkingdownstairs"
"6428" 28 "walkingdownstairs"
"6429" 28 "walkingdownstairs"
"6430" 28 "walkingdownstairs"
"6431" 28 "walkingdownstairs"
"6432" 28 "walkingdownstairs"
"6433" 28 "walkingupstairs"
"6434" 28 "walkingupstairs"
"6435" 28 "walkingupstairs"
"6436" 28 "walkingupstairs"
"6437" 28 "walkingupstairs"
"6438" 28 "walkingupstairs"
"6439" 28 "walkingupstairs"
"6440" 28 "walkingupstairs"
"6441" 28 "walkingupstairs"
"6442" 28 "walkingupstairs"
"6443" 28 "walkingupstairs"
"6444" 28 "walkingupstairs"
"6445" 28 "walkingupstairs"
"6446" 28 "walkingupstairs"
"6447" 28 "walkingupstairs"
"6448" 28 "walkingupstairs"
"6449" 28 "walkingupstairs"
"6450" 28 "walkingupstairs"
"6451" 28 "walkingupstairs"
"6452" 28 "standing"
"6453" 28 "standing"
"6454" 28 "standing"
"6455" 28 "standing"
"6456" 28 "standing"
"6457" 28 "standing"
"6458" 28 "standing"
"6459" 28 "standing"
"6460" 28 "standing"
"6461" 28 "standing"
"6462" 28 "standing"
"6463" 28 "standing"
"6464" 28 "standing"
"6465" 28 "standing"
"6466" 28 "standing"
"6467" 28 "standing"
"6468" 28 "standing"
"6469" 28 "standing"
"6470" 28 "standing"
"6471" 28 "standing"
"6472" 28 "standing"
"6473" 28 "standing"
"6474" 28 "standing"
"6475" 28 "standing"
"6476" 28 "standing"
"6477" 28 "standing"
"6478" 28 "standing"
"6479" 28 "standing"
"6480" 28 "standing"
"6481" 28 "standing"
"6482" 28 "standing"
"6483" 28 "standing"
"6484" 28 "standing"
"6485" 28 "standing"
"6486" 28 "standing"
"6487" 28 "standing"
"6488" 28 "sitting"
"6489" 28 "sitting"
"6490" 28 "sitting"
"6491" 28 "sitting"
"6492" 28 "sitting"
"6493" 28 "sitting"
"6494" 28 "sitting"
"6495" 28 "sitting"
"6496" 28 "sitting"
"6497" 28 "sitting"
"6498" 28 "sitting"
"6499" 28 "sitting"
"6500" 28 "sitting"
"6501" 28 "sitting"
"6502" 28 "sitting"
"6503" 28 "sitting"
"6504" 28 "sitting"
"6505" 28 "sitting"
"6506" 28 "sitting"
"6507" 28 "sitting"
"6508" 28 "sitting"
"6509" 28 "sitting"
"6510" 28 "sitting"
"6511" 28 "sitting"
"6512" 28 "sitting"
"6513" 28 "sitting"
"6514" 28 "sitting"
"6515" 28 "sitting"
"6516" 28 "sitting"
"6517" 28 "laying"
"6518" 28 "laying"
"6519" 28 "laying"
"6520" 28 "laying"
"6521" 28 "laying"
"6522" 28 "laying"
"6523" 28 "laying"
"6524" 28 "laying"
"6525" 28 "laying"
"6526" 28 "laying"
"6527" 28 "laying"
"6528" 28 "laying"
"6529" 28 "laying"
"6530" 28 "laying"
"6531" 28 "laying"
"6532" 28 "laying"
"6533" 28 "laying"
"6534" 28 "laying"
"6535" 28 "laying"
"6536" 28 "laying"
"6537" 28 "laying"
"6538" 28 "laying"
"6539" 28 "laying"
"6540" 28 "laying"
"6541" 28 "laying"
"6542" 28 "laying"
"6543" 28 "laying"
"6544" 28 "laying"
"6545" 28 "laying"
"6546" 28 "laying"
"6547" 28 "laying"
"6548" 28 "laying"
"6549" 28 "laying"
"6550" 28 "laying"
"6551" 28 "laying"
"6552" 28 "laying"
"6553" 28 "laying"
"6554" 28 "laying"
"6555" 28 "walking"
"6556" 28 "walking"
"6557" 28 "walking"
"6558" 28 "walking"
"6559" 28 "walking"
"6560" 28 "walking"
"6561" 28 "walking"
"6562" 28 "walking"
"6563" 28 "walking"
"6564" 28 "walking"
"6565" 28 "walking"
"6566" 28 "walking"
"6567" 28 "walking"
"6568" 28 "walking"
"6569" 28 "walking"
"6570" 28 "walking"
"6571" 28 "walking"
"6572" 28 "walking"
"6573" 28 "walking"
"6574" 28 "walking"
"6575" 28 "walking"
"6576" 28 "walking"
"6577" 28 "walking"
"6578" 28 "walking"
"6579" 28 "walking"
"6580" 28 "walking"
"6581" 28 "walkingdownstairs"
"6582" 28 "walkingdownstairs"
"6583" 28 "walkingdownstairs"
"6584" 28 "walkingdownstairs"
"6585" 28 "walkingdownstairs"
"6586" 28 "walkingdownstairs"
"6587" 28 "walkingdownstairs"
"6588" 28 "walkingdownstairs"
"6589" 28 "walkingdownstairs"
"6590" 28 "walkingdownstairs"
"6591" 28 "walkingdownstairs"
"6592" 28 "walkingdownstairs"
